imageIndex,typ,errText,errorClassCombined,errorClassText,is_good,is_PseudoFehler
2010,ELLIPSE,Lötung,good,PseudoFehler,1,1
2011,RECT,Lotperle,good,PseudoFehler,1,1
2012,RECT,Lotperle,good,PseudoFehler,1,1
2013,ELLIPSE,Lötung,good,PseudoFehler,1,1
2014,RECT,Lotperle,good,PseudoFehler,1,1
2015,RECT,Lotperle,good,PseudoFehler,1,1
2016,ELLIPSE,Lötung,good,PseudoFehler,1,1
2017,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2018,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2019,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2020,ELLIPSE,Lötung,good,PseudoFehler,1,1
2021,ELLIPSE,Lötung,good,PseudoFehler,1,1
2022,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2023,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2024,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2025,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2026,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2027,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2028,ELLIPSE,Lötung,good,PseudoFehler,1,1
2029,ELLIPSE,Lötung,good,PseudoFehler,1,1
2030,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2031,RECT,Lotperle,good,PseudoFehler,1,1
2032,ELLIPSE,Pin,good,PseudoFehler,1,1
2033,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
2034,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2035,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
2036,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
2037,ELLIPSE,Pin,good,PseudoFehler,1,1
2038,ELLIPSE,Pin,good,PseudoFehler,1,1
2039,ELLIPSE,Pin,good,PseudoFehler,1,1
2040,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
2041,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
2042,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
2043,ELLIPSE,Pin,good,PseudoFehler,1,1
2044,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
2045,ELLIPSE,Pin,good,PseudoFehler,1,1
2046,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
2047,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
2048,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2049,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2050,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2051,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2052,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2053,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2054,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2055,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2056,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2057,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2058,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2059,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2060,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2061,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2062,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2063,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2064,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2065,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2066,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2067,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2068,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2069,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2070,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2071,RECT,Lotperle,good,PseudoFehler,1,1
2072,RECT,Lotperle,good,PseudoFehler,1,1
2073,RECT,Lotperle,good,PseudoFehler,1,1
2074,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2075,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
2076,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
2077,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
2078,ELLIPSE,Lötung,THT Bauteil fehlt,THT Bauteil fehlt,0,0
2079,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
2080,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
2081,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
2082,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
2083,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
2084,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
2085,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
2086,ELLIPSE,Klemmträger verlötet,good,PseudoFehler,1,1
2087,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
2088,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
2089,ELLIPSE,Pin,good,PseudoFehler,1,1
2090,ELLIPSE,Pin,good,PseudoFehler,1,1
2091,ELLIPSE,Pin,good,PseudoFehler,1,1
2092,ELLIPSE,Klemmträger verlötet,good,PseudoFehler,1,1
2093,ELLIPSE,Lötung,good,PseudoFehler,1,1
2094,ELLIPSE,Lötung,good,PseudoFehler,1,1
2095,ELLIPSE,Lötung,good,PseudoFehler,1,1
2096,ELLIPSE,Lötung,good,PseudoFehler,1,1
2097,ELLIPSE,Lötung,good,PseudoFehler,1,1
2098,ELLIPSE,Lötung,good,PseudoFehler,1,1
2099,ELLIPSE,Lötung,good,PseudoFehler,1,1
2100,ELLIPSE,Lötung,good,PseudoFehler,1,1
2101,ELLIPSE,Lötung,good,PseudoFehler,1,1
2102,ELLIPSE,Lötung,good,PseudoFehler,1,1
2103,ELLIPSE,Lötung,good,PseudoFehler,1,1
2104,ELLIPSE,Lötung,good,PseudoFehler,1,1
2105,ELLIPSE,Lötung,good,PseudoFehler,1,1
2106,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2107,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
2108,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
2109,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
2110,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
2111,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
2112,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
2113,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2114,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2115,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2116,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2117,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
2118,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
2119,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
2120,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
2121,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
2122,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2123,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2124,ELLIPSE,Pin,good,PseudoFehler,1,1
2125,ELLIPSE,Pin,good,PseudoFehler,1,1
2126,ELLIPSE,Pin,good,PseudoFehler,1,1
2127,ELLIPSE,Pin,good,PseudoFehler,1,1
2128,ELLIPSE,Pin,good,PseudoFehler,1,1
2129,ELLIPSE,Pin,good,PseudoFehler,1,1
2130,ELLIPSE,Pin,good,PseudoFehler,1,1
2131,ELLIPSE,Pin,good,PseudoFehler,1,1
2132,ELLIPSE,Pin,good,PseudoFehler,1,1
2133,ELLIPSE,Pin,good,PseudoFehler,1,1
2134,ELLIPSE,Pin,good,PseudoFehler,1,1
2135,ELLIPSE,Pin,good,PseudoFehler,1,1
2136,ELLIPSE,Pin,good,PseudoFehler,1,1
2137,ELLIPSE,Pin,good,PseudoFehler,1,1
2138,ELLIPSE,Pin,good,PseudoFehler,1,1
2139,ELLIPSE,Pin,good,PseudoFehler,1,1
2140,ELLIPSE,Pin,good,PseudoFehler,1,1
2141,ELLIPSE,Pin,good,PseudoFehler,1,1
2142,ELLIPSE,Pin,good,PseudoFehler,1,1
2143,ELLIPSE,Pin,good,PseudoFehler,1,1
2144,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
2145,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
2146,ELLIPSE,Pin,good,PseudoFehler,1,1
2147,ELLIPSE,Pin,good,PseudoFehler,1,1
2148,ELLIPSE,Pin,good,PseudoFehler,1,1
2149,ELLIPSE,Pin,good,PseudoFehler,1,1
2150,ELLIPSE,Pin,good,PseudoFehler,1,1
2151,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
2152,ELLIPSE,Pin,good,PseudoFehler,1,1
2153,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
2154,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
2155,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
2156,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
2157,ELLIPSE,Pin,good,PseudoFehler,1,1
2158,ELLIPSE,Pin,good,PseudoFehler,1,1
2159,ELLIPSE,Pin,good,PseudoFehler,1,1
2160,ELLIPSE,Pin,good,PseudoFehler,1,1
2161,ELLIPSE,Pin,good,PseudoFehler,1,1
2162,ELLIPSE,Pin,good,PseudoFehler,1,1
2163,ELLIPSE,Pin,good,PseudoFehler,1,1
2164,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
2165,ELLIPSE,Pin,good,PseudoFehler,1,1
2166,ELLIPSE,Pin,good,PseudoFehler,1,1
2167,ELLIPSE,Pin,good,PseudoFehler,1,1
2168,ELLIPSE,Pin,good,PseudoFehler,1,1
2169,ELLIPSE,Pin,good,PseudoFehler,1,1
2170,ELLIPSE,Pin,good,PseudoFehler,1,1
2171,ELLIPSE,Pin,good,PseudoFehler,1,1
2172,ELLIPSE,Klemmträger verlötet,good,PseudoFehler,1,1
2173,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2174,ELLIPSE,Klemmträger verlötet,good,PseudoFehler,1,1
2175,ELLIPSE,Klemmträger verlötet,good,PseudoFehler,1,1
2176,ELLIPSE,Lötung,good,PseudoFehler,1,1
2177,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2178,ELLIPSE,Klemmträger verlötet,good,PseudoFehler,1,1
2179,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2180,ELLIPSE,Lötung,good,PseudoFehler,1,1
2181,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2182,ELLIPSE,Lötung,good,PseudoFehler,1,1
2183,ELLIPSE,Pin,good,PseudoFehler,1,1
2184,ELLIPSE,Klemmträger verlötet,good,PseudoFehler,1,1
2185,ELLIPSE,Pin,good,PseudoFehler,1,1
2186,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2187,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2188,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2189,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2190,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2191,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2192,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2193,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2194,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2195,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2196,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2197,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2198,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2199,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2200,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2201,ELLIPSE,Pin,good,PseudoFehler,1,1
2202,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2203,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2204,RECT,Lotperle,good,PseudoFehler,1,1
2205,RECT,Lotperle,good,PseudoFehler,1,1
2206,RECT,Lotperle,good,PseudoFehler,1,1
2207,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2208,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2209,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2210,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
2211,RECT,Lotperle,good,PseudoFehler,1,1
2212,RECT,Lotperle,good,PseudoFehler,1,1
2213,RECT,Lotperle,good,PseudoFehler,1,1
2214,RECT,Lotperle,good,PseudoFehler,1,1
2215,RECT,Lotperle,good,PseudoFehler,1,1
2216,RECT,Lotperle,good,PseudoFehler,1,1
2217,RECT,Lotperle,good,PseudoFehler,1,1
2218,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2219,RECT,Lotperle,good,PseudoFehler,1,1
2220,RECT,Lotperle,good,PseudoFehler,1,1
2221,ELLIPSE,Pin,good,PseudoFehler,1,1
2222,ELLIPSE,Pin,good,PseudoFehler,1,1
2223,RECT,Lotperle,good,PseudoFehler,1,1
2224,RECT,Lotperle,good,PseudoFehler,1,1
2225,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2226,RECT,Lotperle,good,PseudoFehler,1,1
2227,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2228,ELLIPSE,Pin,good,PseudoFehler,1,1
2229,ELLIPSE,Pin,good,PseudoFehler,1,1
2230,ELLIPSE,Pin,good,PseudoFehler,1,1
2231,RECT,Lotperle,good,PseudoFehler,1,1
2232,ELLIPSE,Pin,THT Lotkugeln,THT Lotkugeln,0,0
2233,ELLIPSE,Pin,good,PseudoFehler,1,1
2234,ELLIPSE,Pin,good,PseudoFehler,1,1
2235,RECT,Lotperle,good,PseudoFehler,1,1
2236,RECT,Lotperle,good,PseudoFehler,1,1
2237,RECT,Lotperle,good,PseudoFehler,1,1
2238,ELLIPSE,Pin,good,PseudoFehler,1,1
2239,ELLIPSE,Pin,good,PseudoFehler,1,1
2240,RECT,Lotperle,good,PseudoFehler,1,1
2241,RECT,Lotperle,good,PseudoFehler,1,1
2242,ELLIPSE,Pin,good,PseudoFehler,1,1
2243,RECT,Lotperle,good,PseudoFehler,1,1
2244,RECT,Lotperle,good,PseudoFehler,1,1
2245,RECT,Lotperle,good,PseudoFehler,1,1
2246,RECT,Lotperle,good,PseudoFehler,1,1
2247,ELLIPSE,Pin,good,PseudoFehler,1,1
2248,ELLIPSE,Pin,good,PseudoFehler,1,1
2249,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
2250,ELLIPSE,Meniskus,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
2251,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
2252,ELLIPSE,Pin,good,PseudoFehler,1,1
2253,ELLIPSE,Pin,THT Lotkugeln,THT Lotkugeln,0,0
2254,ELLIPSE,Pin,good,PseudoFehler,1,1
2255,ELLIPSE,Pin,good,PseudoFehler,1,1
2256,ELLIPSE,Pin,THT Lotkugeln,THT Lotkugeln,0,0
2257,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2258,ELLIPSE,Pin,good,PseudoFehler,1,1
2259,ELLIPSE,Pin,good,PseudoFehler,1,1
2260,ELLIPSE,Pin,good,PseudoFehler,1,1
2261,ELLIPSE,Pin,good,PseudoFehler,1,1
2262,ELLIPSE,Pin,THT Lotkugeln,THT Lotkugeln,0,0
2263,ELLIPSE,Pin,good,PseudoFehler,1,1
2264,ELLIPSE,Pin,good,PseudoFehler,1,1
2265,ELLIPSE,Pin,good,PseudoFehler,1,1
2266,ELLIPSE,Pin,good,PseudoFehler,1,1
2267,ELLIPSE,Pin,good,PseudoFehler,1,1
2268,ELLIPSE,Pin,good,PseudoFehler,1,1
2269,ELLIPSE,Pin,good,PseudoFehler,1,1
2270,ELLIPSE,Pin,good,PseudoFehler,1,1
2271,ELLIPSE,Pin,good,PseudoFehler,1,1
2272,ELLIPSE,Pin,good,PseudoFehler,1,1
2273,ELLIPSE,Pin,good,PseudoFehler,1,1
2274,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2275,ELLIPSE,Pin,good,PseudoFehler,1,1
2276,ELLIPSE,Pin,good,PseudoFehler,1,1
2277,ELLIPSE,Pin,good,PseudoFehler,1,1
2278,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2279,ELLIPSE,Pin,good,PseudoFehler,1,1
2280,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2281,ELLIPSE,Pin,good,PseudoFehler,1,1
2282,ELLIPSE,Pin,good,PseudoFehler,1,1
2283,ELLIPSE,Pin,good,PseudoFehler,1,1
2284,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2285,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2286,ELLIPSE,Pin,good,PseudoFehler,1,1
2287,ELLIPSE,Pin,good,PseudoFehler,1,1
2288,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
2289,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
2290,ELLIPSE,Pin,good,PseudoFehler,1,1
2291,ELLIPSE,Pin,good,PseudoFehler,1,1
2292,ELLIPSE,Pin,good,PseudoFehler,1,1
2293,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2294,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2295,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2296,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2297,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2298,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2299,ELLIPSE,Pin,good,PseudoFehler,1,1
2300,ELLIPSE,Pin,good,PseudoFehler,1,1
2301,ELLIPSE,Pin,good,PseudoFehler,1,1
2302,ELLIPSE,Pin,good,PseudoFehler,1,1
2303,ELLIPSE,Pin,good,PseudoFehler,1,1
2304,RECT,Lotperle,good,PseudoFehler,1,1
2305,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2306,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2307,RECT,Lotperle,THT Lotkugeln,THT Lotkugeln,0,0
2308,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
2309,ELLIPSE,Pin,THT Bauteil liegt nicht auf,THT Bauteil liegt nicht auf,0,0
2310,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2311,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2312,ELLIPSE,Klemmträger verlötet,good,PseudoFehler,1,1
2313,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2314,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2315,ELLIPSE,Klemmträger verlötet,good,PseudoFehler,1,1
2316,ELLIPSE,Klemmträger verlötet,good,PseudoFehler,1,1
2317,ELLIPSE,Pin,good,PseudoFehler,1,1
2318,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2319,ELLIPSE,Klemmträger verlötet,good,PseudoFehler,1,1
2320,ELLIPSE,Klemmträger verlötet,good,PseudoFehler,1,1
2321,ELLIPSE,Pin,good,PseudoFehler,1,1
2322,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2323,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2324,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2325,ELLIPSE,Pin,good,PseudoFehler,1,1
2326,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2327,ELLIPSE,Klemmträger verlötet,good,PseudoFehler,1,1
2328,ELLIPSE,Klemmträger verlötet,good,PseudoFehler,1,1
2329,ELLIPSE,Klemmträger verlötet,good,PseudoFehler,1,1
2330,ELLIPSE,Pin,good,PseudoFehler,1,1
2331,ELLIPSE,Pin,good,PseudoFehler,1,1
2332,ELLIPSE,Pin,good,PseudoFehler,1,1
2333,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2334,ELLIPSE,Pin,good,PseudoFehler,1,1
2335,ELLIPSE,Pin,good,PseudoFehler,1,1
2336,ELLIPSE,Pin,good,PseudoFehler,1,1
2337,ELLIPSE,Pin,good,PseudoFehler,1,1
2338,ELLIPSE,Pin,good,PseudoFehler,1,1
2339,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2340,ELLIPSE,Pin,good,PseudoFehler,1,1
2341,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2342,ELLIPSE,Pin,good,PseudoFehler,1,1
2343,ELLIPSE,Pin,good,PseudoFehler,1,1
2344,ELLIPSE,Pin,good,PseudoFehler,1,1
2345,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2346,ELLIPSE,Pin,good,PseudoFehler,1,1
2347,ELLIPSE,Pin,good,PseudoFehler,1,1
2348,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
2349,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
2350,ELLIPSE,Pin,good,PseudoFehler,1,1
2351,ELLIPSE,Pin,good,PseudoFehler,1,1
2352,ELLIPSE,Pin,good,PseudoFehler,1,1
2353,ELLIPSE,Pin,good,PseudoFehler,1,1
2354,ELLIPSE,Pin,good,PseudoFehler,1,1
2355,ELLIPSE,Pin,good,PseudoFehler,1,1
2356,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
2357,ELLIPSE,Pin,good,PseudoFehler,1,1
2358,ELLIPSE,Pin,good,PseudoFehler,1,1
2359,ELLIPSE,Lötung,good,PseudoFehler,1,1
2360,ELLIPSE,Pin,good,PseudoFehler,1,1
2361,ELLIPSE,Pin,good,PseudoFehler,1,1
2362,ELLIPSE,Pin,good,PseudoFehler,1,1
2363,ELLIPSE,Pin,good,PseudoFehler,1,1
2364,ELLIPSE,Pin,good,PseudoFehler,1,1
2365,ELLIPSE,Pin,good,PseudoFehler,1,1
2366,ELLIPSE,Pin,good,PseudoFehler,1,1
2367,ELLIPSE,Pin,good,PseudoFehler,1,1
2368,ELLIPSE,Pin,THT Loetstelle offen,THT Loetstelle offen,0,0
2369,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2370,ELLIPSE,Pin,good,PseudoFehler,1,1
2371,ELLIPSE,Pin,good,PseudoFehler,1,1
2372,ELLIPSE,Pin,good,PseudoFehler,1,1
2373,ELLIPSE,Pin,good,PseudoFehler,1,1
2374,ELLIPSE,Pin,good,PseudoFehler,1,1
2375,ELLIPSE,Pin,good,PseudoFehler,1,1
2376,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
2377,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
2378,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
2379,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
2380,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
2381,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
2382,ELLIPSE,Pin,THT Bauteil fehlt,THT Bauteil fehlt,0,0
2383,ELLIPSE,Meniskus,THT Bauteil fehlt,THT Bauteil fehlt,0,0
2384,ELLIPSE,Lötung,THT Bauteil fehlt,THT Bauteil fehlt,0,0
2385,ELLIPSE,Pin,good,PseudoFehler,1,1
2386,ELLIPSE,Pin,good,PseudoFehler,1,1
2387,ELLIPSE,Pin,good,PseudoFehler,1,1
2388,ELLIPSE,Pin,good,PseudoFehler,1,1
2389,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
2390,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2391,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2392,ELLIPSE,Pin,good,PseudoFehler,1,1
2393,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2394,ELLIPSE,Pin,good,PseudoFehler,1,1
2395,ELLIPSE,Meniskus,THT Loetstelle offen,THT Loetstelle offen,0,0
2396,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
2397,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2398,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
2399,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2400,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2401,ELLIPSE,Pin,good,PseudoFehler,1,1
2402,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2403,ELLIPSE,Lötung,good,PseudoFehler,1,1
2404,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
2405,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2406,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2407,ELLIPSE,Pin,good,PseudoFehler,1,1
2408,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2409,ELLIPSE,Pin,good,PseudoFehler,1,1
2410,ELLIPSE,Pin,good,PseudoFehler,1,1
2411,ELLIPSE,Pin,good,PseudoFehler,1,1
2412,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2413,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2414,ELLIPSE,Pin,good,PseudoFehler,1,1
2415,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2416,ELLIPSE,Pin,good,PseudoFehler,1,1
2417,ELLIPSE,Pin,good,PseudoFehler,1,1
2418,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
2419,ELLIPSE,Pin,good,PseudoFehler,1,1
2420,ELLIPSE,Pin,good,PseudoFehler,1,1
2421,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
2422,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2423,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
2424,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
2425,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2426,ELLIPSE,Pin,good,PseudoFehler,1,1
2427,ELLIPSE,Meniskus,good,PseudoFehler,1,1
2428,ELLIPSE,Lötung,THT Loetstelle offen,THT Loetstelle offen,0,0
2429,ELLIPSE,Pin,good,PseudoFehler,1,1
